F_id,Flight_number,Fare_code,Amount,Restrictions
3755,1918,first_class,840,non-refundable
3756,1918,first_class,940,refundable
3757,1919,business,581,non-refundable
3758,1919,business,656,refundable
3759,1919,coach,377,non-refundable
3760,1919,coach,427,refundable
3761,1919,first_class,807,non-refundable
3762,1919,first_class,907,refundable
3763,1920,business,664,non-refundable
3764,1920,business,739,refundable
3765,1920,coach,237,non-refundable
3766,1920,coach,287,refundable
3767,1920,first_class,892,non-refundable
3768,1920,first_class,992,refundable
3769,1922,business,539,non-refundable
3770,1922,business,614,refundable
3771,1922,coach,216,non-refundable
3772,1922,coach,266,refundable
3773,1922,first_class,866,non-refundable
3774,1922,first_class,966,refundable
3775,1925,business,657,non-refundable
3776,1925,business,732,refundable
3777,1925,coach,348,non-refundable
3778,1925,coach,398,refundable
3779,1925,first_class,844,non-refundable
3780,1925,first_class,944,refundable
3781,1933,business,691,non-refundable
3782,1933,business,766,refundable
3783,1933,coach,352,non-refundable
3784,1933,coach,402,refundable
3785,1933,first_class,860,non-refundable
3786,1933,first_class,960,refundable
3787,1935,business,604,non-refundable
3788,1935,business,679,refundable
3789,1935,coach,224,non-refundable
3790,1935,coach,274,refundable
3791,1935,first_class,996,non-refundable
3792,1935,first_class,1096,refundable
3793,1938,business,690,non-refundable
3794,1938,business,765,refundable
3795,1938,coach,249,non-refundable
3796,1938,coach,299,refundable
3797,1938,first_class,972,non-refundable
3798,1938,first_class,1072,refundable
3799,1939,business,669,non-refundable
3800,1939,business,744,refundable
3801,1939,coach,368,non-refundable
3802,1939,coach,418,refundable
3803,1939,first_class,833,non-refundable
3804,1939,first_class,933,refundable
3805,1944,business,649,non-refundable
3806,1944,business,724,refundable
3807,1944,coach,210,non-refundable
3808,1944,coach,260,refundable
3809,1944,first_class,887,non-refundable
3810,1944,first_class,987,refundable
3811,1947,business,502,non-refundable
3812,1947,business,577,refundable
3813,1947,coach,360,non-refundable
3814,1947,coach,410,refundable
3815,1947,first_class,897,non-refundable
3816,1947,first_class,997,refundable
3817,1949,business,607,non-refundable
3818,1949,business,682,refundable
3819,1949,coach,226,non-refundable
3820,1949,coach,276,refundable
3821,1949,first_class,927,non-refundable
3822,1949,first_class,1027,refundable
3823,1953,business,652,non-refundable
3824,1953,business,727,refundable
3825,1953,coach,390,non-refundable
3826,1953,coach,440,refundable
3827,1953,first_class,836,non-refundable
3828,1953,first_class,936,refundable
3829,1954,business,514,non-refundable
3830,1954,business,589,refundable
3831,1954,coach,329,non-refundable
3832,1954,coach,379,refundable
3833,1954,first_class,867,non-refundable
3834,1954,first_class,967,refundable
3835,1955,business,582,non-refundable
3836,1955,business,657,refundable
3837,1955,coach,246,non-refundable
3838,1955,coach,296,refundable
3839,1955,first_class,815,non-refundable
3840,1955,first_class,915,refundable
3841,1959,business,563,non-refundable
3842,1959,business,638,refundable
3843,1959,coach,292,non-refundable
3844,1959,coach,342,refundable
3845,1959,first_class,930,non-refundable
3846,1959,first_class,1030,refundable
3847,1960,business,509,non-refundable
3848,1960,business,584,refundable
3849,1960,coach,322,non-refundable
3850,1960,coach,372,refundable
3851,1960,first_class,942,non-refundable
3852,1960,first_class,1042,refundable
3853,1964,business,699,non-refundable
3854,1964,business,774,refundable
3855,1964,coach,400,non-refundable
3856,1964,coach,450,refundable
3857,1964,first_class,946,non-refundable
3858,1964,first_class,1046,refundable
3859,1966,business,654,non-refundable
3860,1966,business,729,refundable
3861,1966,coach,307,non-refundable
3862,1966,coach,357,refundable
3863,1966,first_class,880,non-refundable
3864,1966,first_class,980,refundable
3865,1967,business,559,non-refundable
3866,1967,business,634,refundable
3867,1967,coach,242,non-refundable
3868,1967,coach,292,refundable
3869,1967,first_class,839,non-refundable
3870,1967,first_class,939,refundable
3871,1969,business,586,non-refundable
3872,1969,business,661,refundable
3873,1969,coach,293,non-refundable
3874,1969,coach,343,refundable
3875,1969,first_class,989,non-refundable
3876,1969,first_class,1089,refundable
3877,1973,business,670,non-refundable
3878,1973,business,745,refundable
3879,1973,coach,257,non-refundable
3880,1973,coach,307,refundable
3881,1973,first_class,938,non-refundable
3882,1973,first_class,1038,refundable
3883,1978,business,675,non-refundable
3884,1978,business,750,refundable
3885,1978,coach,326,non-refundable
3886,1978,coach,376,refundable
3887,1978,first_class,849,non-refundable
3888,1978,first_class,949,refundable
3889,1979,business,624,non-refundable
3890,1979,business,699,refundable
3891,1979,coach,295,non-refundable
3892,1979,coach,345,refundable
3893,1979,first_class,854,non-refundable
3894,1979,first_class,954,refundable
3895,1980,business,698,non-refundable
3896,1980,business,773,refundable
3897,1980,coach,241,non-refundable
3898,1980,coach,291,refundable
3899,1980,first_class,821,non-refundable
3900,1980,first_class,921,refundable
3901,1985,business,646,non-refundable
3902,1985,business,721,refundable
3903,1985,coach,323,non-refundable
3904,1985,coach,373,refundable
3905,1985,first_class,902,non-refundable
3906,1985,first_class,1002,refundable
3907,1988,business,521,non-refundable
3908,1988,business,596,refundable
3909,1988,coach,310,non-refundable
3910,1988,coach,360,refundable
3911,1988,first_class,999,non-refundable
3912,1988,first_class,1099,refundable
3913,1991,business,689,non-refundable
3914,1991,business,764,refundable
3915,1991,coach,384,non-refundable
3916,1991,coach,434,refundable
3917,1991,first_class,939,non-refundable
3918,1991,first_class,1039,refundable
3919,1992,business,699,non-refundable
3920,1992,business,774,refundable
3921,1992,coach,358,non-refundable
3922,1992,coach,408,refundable
3923,1992,first_class,822,non-refundable
3924,1992,first_class,922,refundable
3925,1993,business,640,non-refundable
3926,1993,business,715,refundable
3927,1993,coach,336,non-refundable
3928,1993,coach,386,refundable
3929,1993,first_class,855,non-refundable
3930,1993,first_class,955,refundable
3931,1994,business,621,non-refundable
3932,1994,business,696,refundable
3933,1994,coach,255,non-refundable
3934,1994,coach,305,refundable
3935,1994,first_class,994,non-refundable
3936,1994,first_class,1094,refundable
3937,1996,business,522,non-refundable
3938,1996,business,597,refundable
3939,1996,coach,315,non-refundable
3940,1996,coach,365,refundable
3941,1996,first_class,827,non-refundable
3942,1996,first_class,927,refundable
3943,1998,business,683,non-refundable
3944,1998,business,758,refundable
3945,1998,coach,336,non-refundable
3946,1998,coach,386,refundable
3947,1998,first_class,948,non-refundable
3948,1998,first_class,1048,refundable
3949,2004,business,617,non-refundable
3950,2004,business,692,refundable
3951,2004,coach,255,non-refundable
3952,2004,coach,305,refundable
3953,2004,first_class,841,non-refundable
3954,2004,first_class,941,refundable
3955,2007,business,605,non-refundable
3956,2007,business,680,refundable
3957,2007,coach,211,non-refundable
3958,2007,coach,261,refundable
3959,2007,first_class,894,non-refundable
3960,2007,first_class,994,refundable
3961,2011,business,680,non-refundable
3962,2011,business,755,refundable
3963,2011,coach,278,non-refundable
3964,2011,coach,328,refundable
3965,2011,first_class,978,non-refundable
3966,2011,first_class,1078,refundable
3967,2013,business,617,non-refundable
3968,2013,business,692,refundable
3969,2013,coach,398,non-refundable
3970,2013,coach,448,refundable
3971,2013,first_class,992,non-refundable
3972,2013,first_class,1092,refundable
3973,2016,business,563,non-refundable
3974,2016,business,638,refundable
3975,2016,coach,306,non-refundable
3976,2016,coach,356,refundable
3977,2016,first_class,801,non-refundable
3978,2016,first_class,901,refundable
3979,2026,business,679,non-refundable
3980,2026,business,754,refundable
3981,2026,coach,294,non-refundable
3982,2026,coach,344,refundable
3983,2026,first_class,909,non-refundable
3984,2026,first_class,1009,refundable
3985,2031,business,583,non-refundable
3986,2031,business,658,refundable
3987,2031,coach,398,non-refundable
3988,2031,coach,448,refundable
3989,2031,first_class,994,non-refundable
3990,2031,first_class,1094,refundable
3991,2032,business,636,non-refundable
3992,2032,business,711,refundable
3993,2032,coach,287,non-refundable
3994,2032,coach,337,refundable
3995,2032,first_class,965,non-refundable
3996,2032,first_class,1065,refundable
3997,2033,business,622,non-refundable
3998,2033,business,697,refundable
3999,2033,coach,255,non-refundable
4000,2033,coach,305,refundable
4001,2033,first_class,894,non-refundable
4002,2033,first_class,994,refundable
4003,2034,business,515,non-refundable
4004,2034,business,590,refundable
4005,2034,coach,383,non-refundable
4006,2034,coach,433,refundable
4007,2034,first_class,847,non-refundable
4008,2034,first_class,947,refundable
4009,2043,business,582,non-refundable
4010,2043,business,657,refundable
4011,2043,coach,275,non-refundable
4012,2043,coach,325,refundable
4013,2043,first_class,811,non-refundable
4014,2043,first_class,911,refundable
4015,2046,business,572,non-refundable
4016,2046,business,647,refundable
4017,2046,coach,389,non-refundable
4018,2046,coach,439,refundable
4019,2046,first_class,964,non-refundable
4020,2046,first_class,1064,refundable
4021,2047,business,690,non-refundable
4022,2047,business,765,refundable
4023,2047,coach,275,non-refundable
4024,2047,coach,325,refundable
4025,2047,first_class,840,non-refundable
4026,2047,first_class,940,refundable
4027,2056,business,575,non-refundable
4028,2056,business,650,refundable
4029,2056,coach,356,non-refundable
4030,2056,coach,406,refundable
4031,2056,first_class,815,non-refundable
4032,2056,first_class,915,refundable
4033,2058,business,542,non-refundable
4034,2058,business,617,refundable
4035,2058,coach,342,non-refundable
4036,2058,coach,392,refundable
4037,2058,first_class,838,non-refundable
4038,2058,first_class,938,refundable
4039,2060,business,548,non-refundable
4040,2060,business,623,refundable
4041,2060,coach,258,non-refundable
4042,2060,coach,308,refundable
4043,2060,first_class,961,non-refundable
4044,2060,first_class,1061,refundable
4045,2062,business,620,non-refundable
4046,2062,business,695,refundable
4047,2062,coach,380,non-refundable
4048,2062,coach,430,refundable
4049,2062,first_class,876,non-refundable
4050,2062,first_class,976,refundable
4051,2067,business,633,non-refundable
4052,2067,business,708,refundable
4053,2067,coach,398,non-refundable
4054,2067,coach,448,refundable
4055,2067,first_class,895,non-refundable
4056,2067,first_class,995,refundable
4057,2070,business,529,non-refundable
4058,2070,business,604,refundable
4059,2070,coach,342,non-refundable
4060,2070,coach,392,refundable
4061,2070,first_class,815,non-refundable
4062,2070,first_class,915,refundable
4063,2071,business,695,non-refundable
4064,2071,business,770,refundable
4065,2071,coach,371,non-refundable
4066,2071,coach,421,refundable
4067,2071,first_class,844,non-refundable
4068,2071,first_class,944,refundable
4069,2072,business,529,non-refundable
4070,2072,business,604,refundable
4071,2072,coach,339,non-refundable
4072,2072,coach,389,refundable
4073,2072,first_class,807,non-refundable
4074,2072,first_class,907,refundable
4075,2073,business,579,non-refundable
4076,2073,business,654,refundable
4077,2073,coach,314,non-refundable
4078,2073,coach,364,refundable
4079,2073,first_class,914,non-refundable
4080,2073,first_class,1014,refundable
4081,2074,business,517,non-refundable
4082,2074,business,592,refundable
4083,2074,coach,255,non-refundable
4084,2074,coach,305,refundable
4085,2074,first_class,841,non-refundable
4086,2074,first_class,941,refundable
4087,2085,business,615,non-refundable
4088,2085,business,690,refundable
4089,2085,coach,271,non-refundable
4090,2085,coach,321,refundable
4091,2085,first_class,817,non-refundable
4092,2085,first_class,917,refundable
4093,2087,business,650,non-refundable
4094,2087,business,725,refundable
4095,2087,coach,378,non-refundable
4096,2087,coach,428,refundable
4097,2087,first_class,972,non-refundable
4098,2087,first_class,1072,refundable
4099,2092,business,647,non-refundable
4100,2092,business,722,refundable
4101,2092,coach,260,non-refundable
4102,2092,coach,310,refundable
4103,2092,first_class,865,non-refundable
4104,2092,first_class,965,refundable
4105,2096,business,689,non-refundable
4106,2096,business,764,refundable
4107,2096,coach,221,non-refundable
4108,2096,coach,271,refundable
4109,2096,first_class,939,non-refundable
4110,2096,first_class,1039,refundable
4111,2105,business,687,non-refundable
4112,2105,business,762,refundable
4113,2105,coach,332,non-refundable
4114,2105,coach,382,refundable
4115,2105,first_class,954,non-refundable
4116,2105,first_class,1054,refundable
4117,2106,business,658,non-refundable
4118,2106,business,733,refundable
4119,2106,coach,371,non-refundable
4120,2106,coach,421,refundable
4121,2106,first_class,851,non-refundable
4122,2106,first_class,951,refundable
4123,2111,business,559,non-refundable
4124,2111,business,634,refundable
4125,2111,coach,210,non-refundable
4126,2111,coach,260,refundable
4127,2111,first_class,813,non-refundable
4128,2111,first_class,913,refundable
4129,2112,business,557,non-refundable
4130,2112,business,632,refundable
4131,2112,coach,243,non-refundable
4132,2112,coach,293,refundable
4133,2112,first_class,815,non-refundable
4134,2112,first_class,915,refundable
